QTPy channel,Samples averaged,ADC code,QTPy identifier
AI1,500,32833.4,24ec4a1dd628
AI2,500,32229.5,24ec4a1dd628
AI3,500,32246.3,24ec4a1dd628
AI4,500,32245.3,24ec4a1dd628
AI5,500,32246.5,24ec4a1dd628
AI6,500,32258.8,24ec4a1dd628
AI7,500,32836.0,24ec4a1dd628
AI0,1000,32842.2,24ec4a1dd628
AI1,1000,32834.2,24ec4a1dd628
AI2,1000,32231.6,24ec4a1dd628
AI3,1000,32245.3,24ec4a1dd628
AI4,1000,32244.5,24ec4a1dd628
AI5,1000,32237.7,24ec4a1dd628
AI6,1000,32253.2,24ec4a1dd628
AI7,1000,32830.5,24ec4a1dd628
AI0,2000,32835.5,24ec4a1dd628
AI1,2000,32839.6,24ec4a1dd628
AI2,2000,32236.1,24ec4a1dd628
AI3,2000,32249.7,24ec4a1dd628
AI4,2000,32251.9,24ec4a1dd628
AI5,2000,32253.0,24ec4a1dd628
AI6,2000,32262.9,24ec4a1dd628
AI7,2000,32845.8,24ec4a1dd628
AI0,1,32787.0,24ec4a1dd628
AI1,1,32688.0,24ec4a1dd628
AI2,1,32449.0,24ec4a1dd628
AI3,1,32191.0,24ec4a1dd628
AI4,1,32251.0,24ec4a1dd628
AI5,1,32489.0,24ec4a1dd628
AI6,1,32271.0,24ec4a1dd628
AI7,1,32787.0,24ec4a1dd628
AI0,10,32898.0,24ec4a1dd628
AI1,10,32836.3,24ec4a1dd628
AI2,10,32270.6,24ec4a1dd628
AI3,10,32262.7,24ec4a1dd628
AI4,10,32268.7,24ec4a1dd628
AI5,10,32228.8,24ec4a1dd628
AI6,10,32228.9,24ec4a1dd628
AI7,10,32822.7,24ec4a1dd628
AI0,20,32834.5,24ec4a1dd628
AI1,20,32840.4,24ec4a1dd628
AI2,20,32247.8,24ec4a1dd628
AI3,20,32262.6,24ec4a1dd628
AI4,20,32236.0,24ec4a1dd628
AI5,20,32230.8,24ec4a1dd628
AI6,20,32234.8,24ec4a1dd628
AI7,20,32838.4,24ec4a1dd628
AI0,50,32869.8,24ec4a1dd628
AI1,50,32842.4,24ec4a1dd628
AI2,50,32263.1,24ec4a1dd628
AI3,50,32259.9,24ec4a1dd628
AI4,50,32292.0,24ec4a1dd628
AI5,50,32253.2,24ec4a1dd628
AI6,50,32285.6,24ec4a1dd628
AI7,50,32836.4,24ec4a1dd628
AI0,100,32840.4,24ec4a1dd628
AI1,100,32844.8,24ec4a1dd628
AI2,100,32284.3,24ec4a1dd628
AI3,100,32245.2,24ec4a1dd628
AI4,100,32270.2,24ec4a1dd628
AI5,100,32280.9,24ec4a1dd628
AI6,100,32263.1,24ec4a1dd628
AI7,100,32835.5,24ec4a1dd628
AI0,200,32834.5,24ec4a1dd628
AI1,200,32846.0,24ec4a1dd628
AI2,200,32247.7,24ec4a1dd628
AI3,200,32242.8,24ec4a1dd628
AI4,200,32261.6,24ec4a1dd628
AI5,200,32270.0,24ec4a1dd628
AI6,200,32255.3,24ec4a1dd628
AI7,200,32846.3,24ec4a1dd628
AI0,500,32846.9,24ec4a1dd628
AI1,500,32840.9,24ec4a1dd628
AI2,500,32242.8,24ec4a1dd628
AI3,500,32235.1,24ec4a1dd628
AI4,500,32258.1,24ec4a1dd628
AI5,500,32251.7,24ec4a1dd628
AI6,500,32274.8,24ec4a1dd628
AI7,500,32848.2,24ec4a1dd628
AI0,1000,32841.1,24ec4a1dd628
AI1,1000,32847.4,24ec4a1dd628
AI2,1000,32246.7,24ec4a1dd628
AI3,1000,32243.0,24ec4a1dd628
AI4,1000,32256.1,24ec4a1dd628
AI5,1000,32255.9,24ec4a1dd628
AI6,1000,32255.4,24ec4a1dd628
AI7,1000,32840.7,24ec4a1dd628
AI0,2000,32842.0,24ec4a1dd628
AI1,2000,32848.1,24ec4a1dd628
AI2,2000,32249.1,24ec4a1dd628
AI3,2000,32250.2,24ec4a1dd628
AI4,2000,32252.7,24ec4a1dd628
AI5,2000,32243.8,24ec4a1dd628
AI6,2000,32255.3,24ec4a1dd628
AI7,2000,32836.7,24ec4a1dd628
AI0,1,32787.0,24ec4a1dd628
AI1,1,32866.0,24ec4a1dd628
AI2,1,32509.0,24ec4a1dd628
AI3,1,32251.0,24ec4a1dd628
AI4,1,32191.0,24ec4a1dd628
AI5,1,32330.0,24ec4a1dd628
AI6,1,31992.0,24ec4a1dd628
AI7,1,32846.0,24ec4a1dd628
AI0,10,32840.5,24ec4a1dd628
AI1,10,32876.2,24ec4a1dd628
AI2,10,32260.7,24ec4a1dd628
AI3,10,32207.0,24ec4a1dd628
AI4,10,32260.7,24ec4a1dd628
AI5,10,32197.0,24ec4a1dd628
AI6,10,32203.0,24ec4a1dd628
AI7,10,32798.7,24ec4a1dd628
AI0,20,32823.6,24ec4a1dd628
AI1,20,32864.1,24ec4a1dd628
AI2,20,32243.8,24ec4a1dd628
AI3,20,32262.8,24ec4a1dd628
AI4,20,32237.8,24ec4a1dd628
AI5,20,32279.6,24ec4a1dd628
AI6,20,32260.6,24ec4a1dd628
AI7,20,32858.3,24ec4a1dd628
AI0,50,32836.0,24ec4a1dd628
AI1,50,32843.6,24ec4a1dd628
AI2,50,32271.0,24ec4a1dd628
AI3,50,32287.7,24ec4a1dd628
AI4,50,32249.1,24ec4a1dd628
AI5,50,32260.3,24ec4a1dd628
AI6,50,32244.7,24ec4a1dd628
AI7,50,32836.0,24ec4a1dd628
AI0,100,32859.7,24ec4a1dd628
AI1,100,32849.1,24ec4a1dd628
AI2,100,32207.1,24ec4a1dd628
AI3,100,32239.8,24ec4a1dd628
AI4,100,32248.8,24ec4a1dd628
AI5,100,32247.1,24ec4a1dd628
AI6,100,32271.6,24ec4a1dd628
AI7,100,32832.1,24ec4a1dd628
AI0,200,32834.1,24ec4a1dd628
AI1,200,32839.0,24ec4a1dd628
AI2,200,32231.9,24ec4a1dd628
AI3,200,32260.7,24ec4a1dd628
AI4,200,32230.8,24ec4a1dd628
AI5,200,32232.7,24ec4a1dd628
AI6,200,32237.6,24ec4a1dd628
AI7,200,32837.7,24ec4a1dd628
AI0,500,32840.1,24ec4a1dd628
AI1,500,32841.1,24ec4a1dd628
AI2,500,32250.9,24ec4a1dd628
AI3,500,32243.5,24ec4a1dd628
AI4,500,32253.7,24ec4a1dd628
AI5,500,32258.5,24ec4a1dd628
AI6,500,32248.5,24ec4a1dd628
AI7,500,32843.5,24ec4a1dd628
AI0,1000,32848.8,24ec4a1dd628
AI1,1000,32844.1,24ec4a1dd628
AI2,1000,32244.2,24ec4a1dd628
AI3,1000,32247.8,24ec4a1dd628
AI4,1000,32252.2,24ec4a1dd628
AI5,1000,32251.6,24ec4a1dd628
AI6,1000,32266.5,24ec4a1dd628
AI7,1000,32840.0,24ec4a1dd628
AI0,2000,32840.7,24ec4a1dd628
AI1,2000,32839.9,24ec4a1dd628
AI2,2000,32254.2,24ec4a1dd628
AI3,2000,32253.0,24ec4a1dd628
AI4,2000,32257.7,24ec4a1dd628
AI5,2000,32265.6,24ec4a1dd628
AI6,2000,32258.7,24ec4a1dd628
AI7,2000,32839.0,24ec4a1dd628
AI0,1,32846.0,24ec4a1dd628
AI1,1,32727.0,24ec4a1dd628
AI2,1,32092.0,24ec4a1dd628
AI3,1,32191.0,24ec4a1dd628
AI4,1,32211.0,24ec4a1dd628
AI5,1,32171.0,24ec4a1dd628
AI6,1,32251.0,24ec4a1dd628
AI7,1,32807.0,24ec4a1dd628
AI0,10,32856.4,24ec4a1dd628
AI1,10,32808.5,24ec4a1dd628
AI2,10,32225.0,24ec4a1dd628
AI3,10,32306.3,24ec4a1dd628
AI4,10,32296.5,24ec4a1dd628
AI5,10,32320.3,24ec4a1dd628
AI6,10,32238.8,24ec4a1dd628
AI7,10,32895.8,24ec4a1dd628
AI0,20,32877.1,24ec4a1dd628
AI1,20,32836.4,24ec4a1dd628
AI2,20,32253.7,24ec4a1dd628
AI3,20,32242.8,24ec4a1dd628
AI4,20,32257.8,24ec4a1dd628
AI5,20,32209.9,24ec4a1dd628
AI6,20,32266.5,24ec4a1dd628
AI7,20,32830.4,24ec4a1dd628
AI0,50,32843.2,24ec4a1dd628
AI1,50,32813.8,24ec4a1dd628
AI2,50,32223.7,24ec4a1dd628
AI3,50,32261.9,24ec4a1dd628
AI4,50,32225.7,24ec4a1dd628
AI5,50,32271.5,24ec4a1dd628
AI6,50,32243.2,24ec4a1dd628
AI7,50,32851.5,24ec4a1dd628
AI0,100,32835.6,24ec4a1dd628
AI1,100,32834.3,24ec4a1dd628
AI2,100,32262.6,24ec4a1dd628
AI3,100,32262.6,24ec4a1dd628
AI4,100,32239.2,24ec4a1dd628
AI5,100,32212.4,24ec4a1dd628
AI6,100,32262.4,24ec4a1dd628
AI7,100,32841.2,24ec4a1dd628
AI0,200,32840.0,24ec4a1dd628
AI1,200,32842.5,24ec4a1dd628
AI2,200,32250.2,24ec4a1dd628
AI3,200,32253.4,24ec4a1dd628
AI4,200,32253.1,24ec4a1dd628
AI5,200,32262.9,24ec4a1dd628
AI6,200,32271.3,24ec4a1dd628
AI7,200,32832.1,24ec4a1dd628
AI0,500,32843.2,24ec4a1dd628
AI1,500,32837.3,24ec4a1dd628
AI2,500,32239.7,24ec4a1dd628
AI3,500,32245.1,24ec4a1dd628
AI4,500,32245.1,24ec4a1dd628
AI5,500,32247.5,24ec4a1dd628
AI6,500,32252.8,24ec4a1dd628
AI7,500,32848.3,24ec4a1dd628
AI0,1000,32844.4,24ec4a1dd628
AI1,1000,32839.9,24ec4a1dd628
AI2,1000,32252.7,24ec4a1dd628
AI3,1000,32245.6,24ec4a1dd628
AI4,1000,32249.3,24ec4a1dd628
AI5,1000,32254.4,24ec4a1dd628
AI6,1000,32264.5,24ec4a1dd628
AI7,1000,32840.9,24ec4a1dd628
AI0,2000,32843.2,24ec4a1dd628
AI1,2000,32845.2,24ec4a1dd628
AI2,2000,32241.7,24ec4a1dd628
AI3,2000,32250.9,24ec4a1dd628
AI4,2000,32259.4,24ec4a1dd628
AI5,2000,32259.1,24ec4a1dd628
AI6,2000,32268.2,24ec4a1dd628
AI7,2000,32848.8,24ec4a1dd628
AI0,1,32946.0,24ec4a1dd628
AI1,1,32807.0,24ec4a1dd628
AI2,1,32271.0,24ec4a1dd628
AI3,1,32112.0,24ec4a1dd628
AI4,1,32211.0,24ec4a1dd628
AI5,1,32251.0,24ec4a1dd628
AI6,1,32191.0,24ec4a1dd628
AI7,1,33184.0,24ec4a1dd628
AI0,10,32814.5,24ec4a1dd628
AI1,10,32850.2,24ec4a1dd628
AI2,10,32185.1,24ec4a1dd628
AI3,10,32316.3,24ec4a1dd628
AI4,10,32290.4,24ec4a1dd628
AI5,10,32155.4,24ec4a1dd628
AI6,10,32274.6,24ec4a1dd628
AI7,10,32905.9,24ec4a1dd628
AI0,20,32842.3,24ec4a1dd628
AI1,20,32802.6,24ec4a1dd628
AI2,20,32171.3,24ec4a1dd628
AI3,20,32194.1,24ec4a1dd628
AI4,20,32262.6,24ec4a1dd628
AI5,20,32270.6,24ec4a1dd628
AI6,20,32245.8,24ec4a1dd628
AI7,20,32853.3,24ec4a1dd628
AI0,50,32845.5,24ec4a1dd628
AI1,50,32828.5,24ec4a1dd628
AI2,50,32238.0,24ec4a1dd628
AI3,50,32264.7,24ec4a1dd628
AI4,50,32262.2,24ec4a1dd628
AI5,50,32267.5,24ec4a1dd628
AI6,50,32276.6,24ec4a1dd628
AI7,50,32840.0,24ec4a1dd628
AI0,100,32847.9,24ec4a1dd628
AI1,100,32830.8,24ec4a1dd628
AI2,100,32224.7,24ec4a1dd628
AI3,100,32260.3,24ec4a1dd628
AI4,100,32259.4,24ec4a1dd628
AI5,100,32278.3,24ec4a1dd628
AI6,100,32271.0,24ec4a1dd628
AI7,100,32851.9,24ec4a1dd628
AI0,200,32834.6,24ec4a1dd628
AI1,200,32856.3,24ec4a1dd628
AI2,200,32253.1,24ec4a1dd628
AI3,200,32233.4,24ec4a1dd628
AI4,200,32264.5,24ec4a1dd628
AI5,200,32272.7,24ec4a1dd628
AI6,200,32271.0,24ec4a1dd628
AI7,200,32841.1,24ec4a1dd628
AI0,500,32855.7,24ec4a1dd628
AI1,500,32848.6,24ec4a1dd628
AI2,500,32254.5,24ec4a1dd628
AI3,500,32256.5,24ec4a1dd628
AI4,500,32274.5,24ec4a1dd628
AI5,500,32255.5,24ec4a1dd628
AI6,500,32262.8,24ec4a1dd628
AI7,500,32839.9,24ec4a1dd628
AI0,1000,32848.0,24ec4a1dd628
AI1,1000,32851.6,24ec4a1dd628
AI2,1000,32257.8,24ec4a1dd628
AI3,1000,32249.8,24ec4a1dd628
AI4,1000,32253.0,24ec4a1dd628
AI5,1000,32261.8,24ec4a1dd628
AI6,1000,32256.6,24ec4a1dd628
AI7,1000,32840.2,24ec4a1dd628
AI0,2000,32847.7,24ec4a1dd628
AI1,2000,32852.0,24ec4a1dd628
AI2,2000,32247.3,24ec4a1dd628
AI3,2000,32256.8,24ec4a1dd628
AI4,2000,32256.3,24ec4a1dd628
AI5,2000,32255.1,24ec4a1dd628
AI6,2000,32261.0,24ec4a1dd628
AI7,2000,32848.3,24ec4a1dd628
AI0,1,32727.0,24ec4a1dd628
AI1,1,32926.0,24ec4a1dd628
AI2,1,31933.0,24ec4a1dd628
AI3,1,32211.0,24ec4a1dd628
AI4,1,32271.0,24ec4a1dd628
AI5,1,32747.0,24ec4a1dd628
AI6,1,32330.0,24ec4a1dd628
AI7,1,32985.0,24ec4a1dd628
AI0,10,32862.2,24ec4a1dd628
AI1,10,32889.9,24ec4a1dd628
AI2,10,32244.8,24ec4a1dd628
AI3,10,32234.9,24ec4a1dd628
AI4,10,32274.6,24ec4a1dd628
AI5,10,32274.6,24ec4a1dd628
AI6,10,32272.5,24ec4a1dd628
AI7,10,32860.3,24ec4a1dd628
AI0,20,32840.4,24ec4a1dd628
AI1,20,32826.6,24ec4a1dd628
AI2,20,32261.6,24ec4a1dd628
AI3,20,32211.0,24ec4a1dd628
AI4,20,32227.9,24ec4a1dd628
AI5,20,32287.5,24ec4a1dd628
AI6,20,32227.0,24ec4a1dd628
AI7,20,32830.4,24ec4a1dd628
AI0,50,32851.9,24ec4a1dd628
AI1,50,32837.2,24ec4a1dd628
AI2,50,32265.9,24ec4a1dd628
AI3,50,32261.1,24ec4a1dd628
AI4,50,32263.8,24ec4a1dd628
AI5,50,32260.7,24ec4a1dd628
AI6,50,32232.1,24ec4a1dd628
AI7,50,32846.0,24ec4a1dd628
AI0,100,32840.2,24ec4a1dd628
AI1,100,32854.3,24ec4a1dd628
AI2,100,32224.1,24ec4a1dd628
AI3,100,32242.2,24ec4a1dd628
AI4,100,32253.0,24ec4a1dd628
AI5,100,32275.4,24ec4a1dd628
AI6,100,32258.3,24ec4a1dd628
AI7,100,32854.7,24ec4a1dd628
AI0,200,32844.0,24ec4a1dd628
AI1,200,32836.2,24ec4a1dd628
AI2,200,32243.3,24ec4a1dd628
AI3,200,32255.5,24ec4a1dd628
AI4,200,32244.7,24ec4a1dd628
AI5,200,32257.5,24ec4a1dd628
AI6,200,32266.4,24ec4a1dd628
AI7,200,32847.5,24ec4a1dd628
AI0,500,32847.4,24ec4a1dd628
AI1,500,32853.1,24ec4a1dd628
AI2,500,32242.3,24ec4a1dd628
AI3,500,32259.4,24ec4a1dd628
AI4,500,32261.3,24ec4a1dd628
AI5,500,32273.6,24ec4a1dd628
AI6,500,32258.2,24ec4a1dd628
AI7,500,32834.6,24ec4a1dd628
AI0,1000,32848.8,24ec4a1dd628
AI1,1000,32842.2,24ec4a1dd628
AI2,1000,32255.7,24ec4a1dd628
AI3,1000,32260.5,24ec4a1dd628
AI4,1000,32256.4,24ec4a1dd628
AI5,1000,32260.0,24ec4a1dd628
AI6,1000,32265.1,24ec4a1dd628
AI7,1000,32852.8,24ec4a1dd628
AI0,2000,32851.7,24ec4a1dd628
AI1,2000,32849.8,24ec4a1dd628
AI2,2000,32246.9,24ec4a1dd628
AI3,2000,32250.7,24ec4a1dd628
AI4,2000,32254.4,24ec4a1dd628
AI5,2000,32261.5,24ec4a1dd628
AI6,2000,32261.8,24ec4a1dd628
AI7,2000,32839.5,24ec4a1dd628
AI0,1,32846.0,24ec4a1dd628
AI1,1,32807.0,24ec4a1dd628
AI2,1,32112.0,24ec4a1dd628
AI3,1,32350.0,24ec4a1dd628
AI4,1,32112.0,24ec4a1dd628
AI5,1,32251.0,24ec4a1dd628
AI6,1,32211.0,24ec4a1dd628
AI7,1,32886.0,24ec4a1dd628
AI0,10,32866.4,24ec4a1dd628
AI1,10,32814.6,24ec4a1dd628
AI2,10,32246.9,24ec4a1dd628
AI3,10,32223.0,24ec4a1dd628
AI4,10,32205.1,24ec4a1dd628
AI5,10,32240.9,24ec4a1dd628
AI6,10,32248.7,24ec4a1dd628
AI7,10,32826.4,24ec4a1dd628
AI0,20,32879.1,24ec4a1dd628
AI1,20,32844.3,24ec4a1dd628
AI2,20,32236.8,24ec4a1dd628
AI3,20,32298.4,24ec4a1dd628
AI4,20,32228.9,24ec4a1dd628
AI5,20,32270.6,24ec4a1dd628
AI6,20,32229.9,24ec4a1dd628
AI7,20,32849.3,24ec4a1dd628
AI0,50,32834.5,24ec4a1dd628
AI1,50,32831.3,24ec4a1dd628
AI2,50,32243.6,24ec4a1dd628
AI3,50,32265.4,24ec4a1dd628
AI4,50,32284.1,24ec4a1dd628
AI5,50,32249.6,24ec4a1dd628
AI6,50,32270.2,24ec4a1dd628
AI7,50,32855.1,24ec4a1dd628
AI0,100,32831.1,24ec4a1dd628
AI1,100,32854.9,24ec4a1dd628
AI2,100,32248.1,24ec4a1dd628
AI3,100,32250.9,24ec4a1dd628
AI4,100,32261.0,24ec4a1dd628
AI5,100,32246.2,24ec4a1dd628
AI6,100,32263.8,24ec4a1dd628
AI7,100,32828.9,24ec4a1dd628
AI0,200,32845.4,24ec4a1dd628
AI1,200,32842.3,24ec4a1dd628
AI2,200,32232.0,24ec4a1dd628
AI3,200,32257.9,24ec4a1dd628
AI4,200,32265.5,24ec4a1dd628
AI5,200,32273.1,24ec4a1dd628
AI6,200,32258.1,24ec4a1dd628
AI7,200,32842.5,24ec4a1dd628
AI0,500,32845.1,24ec4a1dd628
AI1,500,32838.3,24ec4a1dd628
AI2,500,32237.4,24ec4a1dd628
AI3,500,32249.9,24ec4a1dd628
AI4,500,32258.0,24ec4a1dd628
AI5,500,32270.9,24ec4a1dd628
AI6,500,32265.2,24ec4a1dd628
AI7,500,32842.4,24ec4a1dd628
AI0,1000,32849.4,24ec4a1dd628
AI1,1000,32840.4,24ec4a1dd628
AI2,1000,32260.3,24ec4a1dd628
AI3,1000,32245.7,24ec4a1dd628
AI4,1000,32252.0,24ec4a1dd628
AI5,1000,32263.3,24ec4a1dd628
AI6,1000,32261.7,24ec4a1dd628
AI7,1000,32847.2,24ec4a1dd628
AI0,2000,32850.0,24ec4a1dd628
AI1,2000,32844.4,24ec4a1dd628
AI2,2000,32248.9,24ec4a1dd628
AI3,2000,32249.6,24ec4a1dd628
AI4,2000,32265.0,24ec4a1dd628
AI5,2000,32262.2,24ec4a1dd628
AI6,2000,32265.3,24ec4a1dd628
AI7,2000,32839.8,24ec4a1dd628
AI0,1,32807.0,24ec4a1dd628
AI1,1,32846.0,24ec4a1dd628
AI2,1,32330.0,24ec4a1dd628
AI3,1,32271.0,24ec4a1dd628
AI4,1,32231.0,24ec4a1dd628
AI5,1,32211.0,24ec4a1dd628
AI6,1,32251.0,24ec4a1dd628
AI7,1,32985.0,24ec4a1dd628
AI0,10,32890.0,24ec4a1dd628
AI1,10,32880.1,24ec4a1dd628
AI2,10,32248.9,24ec4a1dd628
AI3,10,32337.9,24ec4a1dd628
AI4,10,32189.1,24ec4a1dd628
AI5,10,32193.2,24ec4a1dd628
AI6,10,32226.7,24ec4a1dd628
AI7,10,32773.0,24ec4a1dd628
AI0,20,32844.3,24ec4a1dd628
AI1,20,32838.5,24ec4a1dd628
AI2,20,32249.7,24ec4a1dd628
AI3,20,32237.8,24ec4a1dd628
AI4,20,32240.8,24ec4a1dd628
AI5,20,32329.1,24ec4a1dd628
AI6,20,32271.6,24ec4a1dd628
AI7,20,32838.5,24ec4a1dd628
AI0,50,32847.9,24ec4a1dd628
AI1,50,32854.4,24ec4a1dd628
AI2,50,32228.5,24ec4a1dd628
AI3,50,32230.0,24ec4a1dd628
AI4,50,32201.1,24ec4a1dd628
AI5,50,32294.4,24ec4a1dd628
AI6,50,32237.2,24ec4a1dd628
AI7,50,32853.1,24ec4a1dd628
AI0,100,32837.0,24ec4a1dd628
AI1,100,32851.5,24ec4a1dd628
AI2,100,32257.5,24ec4a1dd628
AI3,100,32240.1,24ec4a1dd628
AI4,100,32267.0,24ec4a1dd628
AI5,100,32237.3,24ec4a1dd628
AI6,100,32264.5,24ec4a1dd628
AI7,100,32813.0,24ec4a1dd628
AI0,200,32846.9,24ec4a1dd628
AI1,200,32843.5,24ec4a1dd628
AI2,200,32252.2,24ec4a1dd628
AI3,200,32266.5,24ec4a1dd628
AI4,200,32263.9,24ec4a1dd628
AI5,200,32279.2,24ec4a1dd628
AI6,200,32255.0,24ec4a1dd628
AI7,200,32820.6,24ec4a1dd628
AI0,500,32855.4,24ec4a1dd628
AI1,500,32851.5,24ec4a1dd628
AI2,500,32240.3,24ec4a1dd628
AI3,500,32248.6,24ec4a1dd628
AI4,500,32262.5,24ec4a1dd628
AI5,500,32255.7,24ec4a1dd628
AI6,500,32263.2,24ec4a1dd628
AI7,500,32848.3,24ec4a1dd628
AI0,1000,32840.6,24ec4a1dd628
AI1,1000,32847.8,24ec4a1dd628
AI2,1000,32244.8,24ec4a1dd628
AI3,1000,32252.9,24ec4a1dd628
AI4,1000,32244.6,24ec4a1dd628
AI5,1000,32252.5,24ec4a1dd628
AI6,1000,32250.1,24ec4a1dd628
AI7,1000,32838.6,24ec4a1dd628
AI0,2000,32845.2,24ec4a1dd628
AI1,2000,32849.3,24ec4a1dd628
AI2,2000,32246.0,24ec4a1dd628
AI3,2000,32251.0,24ec4a1dd628
AI4,2000,32257.9,24ec4a1dd628
AI5,2000,32263.6,24ec4a1dd628
AI6,2000,32264.5,24ec4a1dd628
AI7,2000,32842.6,24ec4a1dd628
AI0,1,32906.0,24ec4a1dd628
AI1,1,32787.0,24ec4a1dd628
AI2,1,32171.0,24ec4a1dd628
AI3,1,32330.0,24ec4a1dd628
AI4,1,32072.0,24ec4a1dd628
AI5,1,32191.0,24ec4a1dd628
AI6,1,32330.0,24ec4a1dd628
AI7,1,32787.0,24ec4a1dd628
AI0,10,32866.3,24ec4a1dd628
