QTPy channel,Samples averaged,ADC code,QTPy identifier
AI7,10,59586.6,24ec4a1dd628
AI0,20,59664.1,24ec4a1dd628
AI1,20,59736.7,24ec4a1dd628
AI2,20,59369.1,24ec4a1dd628
AI3,20,59411.9,24ec4a1dd628
AI4,20,59369.3,24ec4a1dd628
AI5,20,59482.4,24ec4a1dd628
AI6,20,59441.5,24ec4a1dd628
AI7,20,59659.1,24ec4a1dd628
AI0,50,59687.5,24ec4a1dd628
AI1,50,59683.0,24ec4a1dd628
AI2,50,59393.3,24ec4a1dd628
AI3,50,59390.4,24ec4a1dd628
AI4,50,59373.3,24ec4a1dd628
AI5,50,59473.8,24ec4a1dd628
AI6,50,59442.5,24ec4a1dd628
AI7,50,59667.7,24ec4a1dd628
AI0,100,59658.5,24ec4a1dd628
AI1,100,59661.3,24ec4a1dd628
AI2,100,59404.3,24ec4a1dd628
AI3,100,59372.5,24ec4a1dd628
AI4,100,59402.8,24ec4a1dd628
AI5,100,59438.1,24ec4a1dd628
AI6,100,59430.5,24ec4a1dd628
AI7,100,59659.3,24ec4a1dd628
AI0,200,59669.0,24ec4a1dd628
AI1,200,59683.5,24ec4a1dd628
AI2,200,59419.7,24ec4a1dd628
AI3,200,59437.1,24ec4a1dd628
AI4,200,59416.2,24ec4a1dd628
AI5,200,59424.2,24ec4a1dd628
AI6,200,59414.2,24ec4a1dd628
AI7,200,59648.7,24ec4a1dd628
AI0,500,59662.4,24ec4a1dd628
AI1,500,59657.6,24ec4a1dd628
AI2,500,59417.4,24ec4a1dd628
AI3,500,59435.9,24ec4a1dd628
AI4,500,59413.3,24ec4a1dd628
AI5,500,59431.6,24ec4a1dd628
AI6,500,59397.0,24ec4a1dd628
AI7,500,59658.9,24ec4a1dd628
AI0,1000,59655.8,24ec4a1dd628
AI1,1000,59660.0,24ec4a1dd628
AI2,1000,59413.6,24ec4a1dd628
AI3,1000,59408.3,24ec4a1dd628
AI4,1000,59415.4,24ec4a1dd628
AI5,1000,59427.1,24ec4a1dd628
AI6,1000,59411.5,24ec4a1dd628
AI7,1000,59661.7,24ec4a1dd628
AI0,2000,59659.9,24ec4a1dd628
AI1,2000,59660.5,24ec4a1dd628
AI2,2000,59415.4,24ec4a1dd628
AI3,2000,59420.0,24ec4a1dd628
AI4,2000,59412.2,24ec4a1dd628
AI5,2000,59431.3,24ec4a1dd628
AI6,2000,59418.2,24ec4a1dd628
AI7,2000,59663.8,24ec4a1dd628
AI0,1,59537.0,24ec4a1dd628
AI1,1,59616.0,24ec4a1dd628
AI2,1,59517.0,24ec4a1dd628
AI3,1,59577.0,24ec4a1dd628
AI4,1,59140.0,24ec4a1dd628
AI5,1,59577.0,24ec4a1dd628
AI6,1,59477.0,24ec4a1dd628
AI7,1,59597.0,24ec4a1dd628
AI0,10,59658.1,24ec4a1dd628
AI1,10,59697.7,24ec4a1dd628
AI2,10,59419.9,24ec4a1dd628
AI3,10,59388.0,24ec4a1dd628
AI4,10,59405.9,24ec4a1dd628
AI5,10,59380.1,24ec4a1dd628
AI6,10,59396.0,24ec4a1dd628
AI7,10,59666.2,24ec4a1dd628
AI0,20,59654.2,24ec4a1dd628
AI1,20,59656.0,24ec4a1dd628
AI2,20,59513.2,24ec4a1dd628
AI3,20,59380.0,24ec4a1dd628
AI4,20,59377.9,24ec4a1dd628
AI5,20,59430.8,24ec4a1dd628
AI6,20,59375.1,24ec4a1dd628
AI7,20,59629.3,24ec4a1dd628
AI0,50,59673.7,24ec4a1dd628
AI1,50,59655.0,24ec4a1dd628
AI2,50,59370.6,24ec4a1dd628
AI3,50,59464.7,24ec4a1dd628
AI4,50,59471.5,24ec4a1dd628
AI5,50,59399.5,24ec4a1dd628
AI6,50,59373.0,24ec4a1dd628
AI7,50,59677.6,24ec4a1dd628
AI0,100,59689.9,24ec4a1dd628
AI1,100,59648.4,24ec4a1dd628
AI2,100,59372.2,24ec4a1dd628
AI3,100,59400.2,24ec4a1dd628
AI4,100,59424.0,24ec4a1dd628
AI5,100,59473.6,24ec4a1dd628
AI6,100,59426.1,24ec4a1dd628
AI7,100,59658.0,24ec4a1dd628
AI0,200,59689.3,24ec4a1dd628
AI1,200,59660.0,24ec4a1dd628
AI2,200,59449.3,24ec4a1dd628
AI3,200,59414.8,24ec4a1dd628
AI4,200,59423.0,24ec4a1dd628
AI5,200,59424.8,24ec4a1dd628
AI6,200,59420.1,24ec4a1dd628
AI7,200,59656.4,24ec4a1dd628
AI0,500,59665.4,24ec4a1dd628
AI1,500,59665.8,24ec4a1dd628
AI2,500,59418.3,24ec4a1dd628
AI3,500,59428.1,24ec4a1dd628
AI4,500,59411.0,24ec4a1dd628
AI5,500,59435.0,24ec4a1dd628
AI6,500,59413.3,24ec4a1dd628
AI7,500,59655.8,24ec4a1dd628
AI0,1000,59658.1,24ec4a1dd628
AI1,1000,59653.2,24ec4a1dd628
AI2,1000,59425.5,24ec4a1dd628
AI3,1000,59430.1,24ec4a1dd628
AI4,1000,59408.0,24ec4a1dd628
AI5,1000,59442.4,24ec4a1dd628
AI6,1000,59419.7,24ec4a1dd628
AI7,1000,59660.0,24ec4a1dd628
AI0,2000,59665.2,24ec4a1dd628
AI1,2000,59660.2,24ec4a1dd628
AI2,2000,59421.8,24ec4a1dd628
AI3,2000,59422.1,24ec4a1dd628
AI4,2000,59422.6,24ec4a1dd628
AI5,2000,59437.5,24ec4a1dd628
AI6,2000,59417.9,24ec4a1dd628
AI7,2000,59657.0,24ec4a1dd628
AI0,1,59756.0,24ec4a1dd628
AI1,1,59537.0,24ec4a1dd628
AI2,1,59497.0,24ec4a1dd628
AI3,1,59358.0,24ec4a1dd628
AI4,1,59438.0,24ec4a1dd628
AI5,1,59438.0,24ec4a1dd628
AI6,1,59497.0,24ec4a1dd628
AI7,1,59497.0,24ec4a1dd628
AI0,10,59668.2,24ec4a1dd628
AI1,10,59670.0,24ec4a1dd628
AI2,10,59368.1,24ec4a1dd628
AI3,10,59383.9,24ec4a1dd628
AI4,10,59219.3,24ec4a1dd628
AI5,10,59570.8,24ec4a1dd628
AI6,10,59393.9,24ec4a1dd628
AI7,10,59697.9,24ec4a1dd628
AI0,20,59691.9,24ec4a1dd628
AI1,20,59696.8,24ec4a1dd628
AI2,20,59363.3,24ec4a1dd628
AI3,20,59340.3,24ec4a1dd628
AI4,20,59459.4,24ec4a1dd628
AI5,20,59487.5,24ec4a1dd628
AI6,20,59431.8,24ec4a1dd628
AI7,20,59613.4,24ec4a1dd628
AI0,50,59702.4,24ec4a1dd628
AI1,50,59687.9,24ec4a1dd628
AI2,50,59405.5,24ec4a1dd628
AI3,50,59497.3,24ec4a1dd628
AI4,50,59391.7,24ec4a1dd628
AI5,50,59449.2,24ec4a1dd628
AI6,50,59402.3,24ec4a1dd628
AI7,50,59658.2,24ec4a1dd628
AI0,100,59660.6,24ec4a1dd628
AI1,100,59658.7,24ec4a1dd628
AI2,100,59455.7,24ec4a1dd628
AI3,100,59439.7,24ec4a1dd628
AI4,100,59421.7,24ec4a1dd628
AI5,100,59422.4,24ec4a1dd628
AI6,100,59435.1,24ec4a1dd628
AI7,100,59634.1,24ec4a1dd628
AI0,200,59676.6,24ec4a1dd628
AI1,200,59659.2,24ec4a1dd628
AI2,200,59414.6,24ec4a1dd628
AI3,200,59438.0,24ec4a1dd628
AI4,200,59398.9,24ec4a1dd628
AI5,200,59428.5,24ec4a1dd628
AI6,200,59421.1,24ec4a1dd628
AI7,200,59662.2,24ec4a1dd628
AI0,500,59669.9,24ec4a1dd628
AI1,500,59659.8,24ec4a1dd628
AI2,500,59409.1,24ec4a1dd628
AI3,500,59424.0,24ec4a1dd628
AI4,500,59419.0,24ec4a1dd628
AI5,500,59438.3,24ec4a1dd628
AI6,500,59436.1,24ec4a1dd628
AI7,500,59670.7,24ec4a1dd628
AI0,1000,59675.3,24ec4a1dd628
AI1,1000,59665.5,24ec4a1dd628
AI2,1000,59434.6,24ec4a1dd628
AI3,1000,59422.1,24ec4a1dd628
AI4,1000,59420.7,24ec4a1dd628
AI5,1000,59437.3,24ec4a1dd628
AI6,1000,59429.6,24ec4a1dd628
AI7,1000,59658.6,24ec4a1dd628
AI0,2000,59669.1,24ec4a1dd628
AI1,2000,59666.4,24ec4a1dd628
AI2,2000,59425.7,24ec4a1dd628
AI3,2000,59420.6,24ec4a1dd628
AI4,2000,59411.9,24ec4a1dd628
AI5,2000,59427.2,24ec4a1dd628
AI6,2000,59430.5,24ec4a1dd628
AI7,2000,59658.8,24ec4a1dd628
AI0,1,59895.0,24ec4a1dd628
AI1,1,59756.0,24ec4a1dd628
AI2,1,59577.0,24ec4a1dd628
AI3,1,59358.0,24ec4a1dd628
AI4,1,59497.0,24ec4a1dd628
AI5,1,59279.0,24ec4a1dd628
AI6,1,59577.0,24ec4a1dd628
AI7,1,59756.0,24ec4a1dd628
AI0,10,59771.4,24ec4a1dd628
AI1,10,59719.7,24ec4a1dd628
AI2,10,59366.2,24ec4a1dd628
AI3,10,59628.3,24ec4a1dd628
AI4,10,59399.8,24ec4a1dd628
AI5,10,59497.3,24ec4a1dd628
AI6,10,59386.1,24ec4a1dd628
AI7,10,59701.9,24ec4a1dd628
AI0,20,59645.2,24ec4a1dd628
AI1,20,59665.0,24ec4a1dd628
AI2,20,59469.3,24ec4a1dd628
AI3,20,59532.0,24ec4a1dd628
AI4,20,59340.3,24ec4a1dd628
AI5,20,59458.4,24ec4a1dd628
AI6,20,59484.3,24ec4a1dd628
AI7,20,59594.6,24ec4a1dd628
AI0,50,59647.8,24ec4a1dd628
AI1,50,59665.3,24ec4a1dd628
AI2,50,59451.2,24ec4a1dd628
AI3,50,59433.7,24ec4a1dd628
AI4,50,59430.5,24ec4a1dd628
AI5,50,59386.8,24ec4a1dd628
AI6,50,59431.3,24ec4a1dd628
AI7,50,59712.2,24ec4a1dd628
AI0,100,59678.0,24ec4a1dd628
AI1,100,59681.5,24ec4a1dd628
AI2,100,59417.8,24ec4a1dd628
AI3,100,59423.9,24ec4a1dd628
AI4,100,59393.6,24ec4a1dd628
AI5,100,59442.2,24ec4a1dd628
AI6,100,59373.0,24ec4a1dd628
AI7,100,59698.0,24ec4a1dd628
AI0,200,59690.0,24ec4a1dd628
AI1,200,59659.3,24ec4a1dd628
AI2,200,59437.1,24ec4a1dd628
AI3,200,59424.4,24ec4a1dd628
AI4,200,59438.6,24ec4a1dd628
AI5,200,59424.4,24ec4a1dd628
AI6,200,59428.4,24ec4a1dd628
AI7,200,59670.0,24ec4a1dd628
AI0,500,59665.6,24ec4a1dd628
AI1,500,59666.9,24ec4a1dd628
AI2,500,59415.3,24ec4a1dd628
AI3,500,59429.3,24ec4a1dd628
AI4,500,59429.5,24ec4a1dd628
AI5,500,59429.5,24ec4a1dd628
AI6,500,59443.8,24ec4a1dd628
AI7,500,59664.5,24ec4a1dd628
AI0,1000,59659.1,24ec4a1dd628
AI1,1000,59659.9,24ec4a1dd628
AI2,1000,59430.5,24ec4a1dd628
AI3,1000,59420.7,24ec4a1dd628
AI4,1000,59424.5,24ec4a1dd628
AI5,1000,59449.5,24ec4a1dd628
AI6,1000,59423.7,24ec4a1dd628
AI7,1000,59676.2,24ec4a1dd628
AI0,2000,59676.3,24ec4a1dd628
AI1,2000,59663.4,24ec4a1dd628
AI2,2000,59431.8,24ec4a1dd628
AI3,2000,59418.4,24ec4a1dd628
AI4,2000,59423.5,24ec4a1dd628
AI5,2000,59435.2,24ec4a1dd628
AI6,2000,59408.7,24ec4a1dd628
AI7,2000,59654.8,24ec4a1dd628
AI0,1,59616.0,24ec4a1dd628
AI1,1,59775.0,24ec4a1dd628
AI2,1,59398.0,24ec4a1dd628
AI3,1,59517.0,24ec4a1dd628
AI4,1,60014.0,24ec4a1dd628
AI5,1,59577.0,24ec4a1dd628
AI6,1,59279.0,24ec4a1dd628
AI7,1,59537.0,24ec4a1dd628
AI0,10,59721.7,24ec4a1dd628
AI1,10,59648.2,24ec4a1dd628
AI2,10,59429.8,24ec4a1dd628
AI3,10,59451.6,24ec4a1dd628
AI4,10,59423.8,24ec4a1dd628
AI5,10,59525.2,24ec4a1dd628
AI6,10,59566.8,24ec4a1dd628
AI7,10,59674.1,24ec4a1dd628
AI0,20,59657.3,24ec4a1dd628
AI1,20,59727.6,24ec4a1dd628
AI2,20,59436.7,24ec4a1dd628
AI3,20,59448.6,24ec4a1dd628
AI4,20,59576.6,24ec4a1dd628
AI5,20,59548.9,24ec4a1dd628
AI6,20,59428.7,24ec4a1dd628
AI7,20,59649.1,24ec4a1dd628
AI0,50,59708.2,24ec4a1dd628
AI1,50,59646.6,24ec4a1dd628
AI2,50,59421.8,24ec4a1dd628
AI3,50,59407.1,24ec4a1dd628
AI4,50,59443.3,24ec4a1dd628
AI5,50,59429.7,24ec4a1dd628
AI6,50,59406.2,24ec4a1dd628
AI7,50,59674.8,24ec4a1dd628
AI0,100,59652.0,24ec4a1dd628
AI1,100,59676.0,24ec4a1dd628
AI2,100,59441.5,24ec4a1dd628
AI3,100,59428.0,24ec4a1dd628
AI4,100,59419.2,24ec4a1dd628
AI5,100,59424.5,24ec4a1dd628
AI6,100,59444.4,24ec4a1dd628
AI7,100,59665.5,24ec4a1dd628
AI0,200,59648.9,24ec4a1dd628
AI1,200,59685.7,24ec4a1dd628
AI2,200,59430.2,24ec4a1dd628
AI3,200,59412.7,24ec4a1dd628
AI4,200,59487.3,24ec4a1dd628
AI5,200,59457.8,24ec4a1dd628
AI6,200,59427.0,24ec4a1dd628
AI7,200,59663.4,24ec4a1dd628
AI0,500,59665.6,24ec4a1dd628
AI1,500,59666.1,24ec4a1dd628
AI2,500,59432.6,24ec4a1dd628
AI3,500,59414.3,24ec4a1dd628
AI4,500,59427.6,24ec4a1dd628
AI5,500,59463.5,24ec4a1dd628
AI6,500,59438.3,24ec4a1dd628
AI7,500,59670.1,24ec4a1dd628
AI0,1000,59670.3,24ec4a1dd628
AI1,1000,59671.3,24ec4a1dd628
AI2,1000,59423.3,24ec4a1dd628
AI3,1000,59433.0,24ec4a1dd628
AI4,1000,59417.0,24ec4a1dd628
AI5,1000,59441.9,24ec4a1dd628
AI6,1000,59429.4,24ec4a1dd628
AI7,1000,59662.3,24ec4a1dd628
AI0,2000,59670.3,24ec4a1dd628
AI1,2000,59672.5,24ec4a1dd628
AI2,2000,59421.6,24ec4a1dd628
AI3,2000,59429.0,24ec4a1dd628
AI4,2000,59425.7,24ec4a1dd628
AI5,2000,59437.7,24ec4a1dd628
AI6,2000,59422.3,24ec4a1dd628
AI7,2000,59667.9,24ec4a1dd628
AI0,1,59696.0,24ec4a1dd628
AI1,1,59597.0,24ec4a1dd628
AI2,1,59974.0,24ec4a1dd628
AI3,1,59140.0,24ec4a1dd628
AI4,1,59438.0,24ec4a1dd628
AI5,1,59279.0,24ec4a1dd628
AI6,1,59477.0,24ec4a1dd628
AI7,1,59616.0,24ec4a1dd628
AI0,10,59723.6,24ec4a1dd628
AI1,10,59698.0,24ec4a1dd628
AI2,10,59469.3,24ec4a1dd628
AI3,10,59465.4,24ec4a1dd628
AI4,10,59491.4,24ec4a1dd628
AI5,10,59392.2,24ec4a1dd628
AI6,10,59399.9,24ec4a1dd628
AI7,10,59703.8,24ec4a1dd628
AI0,20,59688.9,24ec4a1dd628
AI1,20,59702.8,24ec4a1dd628
AI2,20,59457.6,24ec4a1dd628
AI3,20,59424.7,24ec4a1dd628
AI4,20,59381.1,24ec4a1dd628
AI5,20,59415.8,24ec4a1dd628
AI6,20,59415.9,24ec4a1dd628
AI7,20,59664.1,24ec4a1dd628
AI0,50,59665.8,24ec4a1dd628
AI1,50,59693.5,24ec4a1dd628
AI2,50,59493.3,24ec4a1dd628
AI3,50,59414.2,24ec4a1dd628
AI4,50,59391.2,24ec4a1dd628
AI5,50,59455.9,24ec4a1dd628
AI6,50,59448.8,24ec4a1dd628
AI7,50,59674.5,24ec4a1dd628
AI0,100,59677.3,24ec4a1dd628
AI1,100,59661.5,24ec4a1dd628
AI2,100,59434.9,24ec4a1dd628
AI3,100,59407.7,24ec4a1dd628
AI4,100,59412.9,24ec4a1dd628
AI5,100,59470.3,24ec4a1dd628
AI6,100,59423.4,24ec4a1dd628
AI7,100,59681.4,24ec4a1dd628
AI0,200,59676.7,24ec4a1dd628
AI1,200,59671.8,24ec4a1dd628
AI2,200,59422.2,24ec4a1dd628
AI3,200,59428.8,24ec4a1dd628
AI4,200,59406.7,24ec4a1dd628
AI5,200,59457.9,24ec4a1dd628
AI6,200,59424.4,24ec4a1dd628
AI7,200,59671.4,24ec4a1dd628
AI0,500,59662.9,24ec4a1dd628
AI1,500,59677.0,24ec4a1dd628
AI2,500,59415.6,24ec4a1dd628
AI3,500,59434.0,24ec4a1dd628
AI4,500,59411.2,24ec4a1dd628
AI5,500,59441.6,24ec4a1dd628
AI6,500,59431.2,24ec4a1dd628
AI7,500,59665.1,24ec4a1dd628
AI0,1000,59658.1,24ec4a1dd628
AI1,1000,59669.5,24ec4a1dd628
AI2,1000,59427.8,24ec4a1dd628
AI3,1000,59435.0,24ec4a1dd628
AI4,1000,59439.7,24ec4a1dd628
AI5,1000,59449.8,24ec4a1dd628
AI6,1000,59429.2,24ec4a1dd628
AI7,1000,59659.9,24ec4a1dd628
AI0,2000,59674.0,24ec4a1dd628
AI1,2000,59671.6,24ec4a1dd628
AI2,2000,59434.7,24ec4a1dd628
AI3,2000,59432.2,24ec4a1dd628
AI4,2000,59422.2,24ec4a1dd628
AI5,2000,59454.0,24ec4a1dd628
AI6,2000,59440.7,24ec4a1dd628
AI7,2000,59668.3,24ec4a1dd628
AI0,1,59775.0,24ec4a1dd628
AI1,1,59656.0,24ec4a1dd628
AI2,1,59696.0,24ec4a1dd628
AI3,1,59358.0,24ec4a1dd628
AI4,1,59497.0,24ec4a1dd628
AI5,1,59716.0,24ec4a1dd628
AI6,1,59577.0,24ec4a1dd628
AI7,1,59795.0,24ec4a1dd628
AI0,10,59692.1,24ec4a1dd628
AI1,10,59618.4,24ec4a1dd628
AI2,10,59403.9,24ec4a1dd628
AI3,10,59435.7,24ec4a1dd628
AI4,10,59457.5,24ec4a1dd628
AI5,10,59398.0,24ec4a1dd628
AI6,10,59497.4,24ec4a1dd628
AI7,10,59642.2,24ec4a1dd628
AI0,20,59679.0,24ec4a1dd628
AI1,20,59672.0,24ec4a1dd628
AI2,20,59426.8,24ec4a1dd628
AI3,20,59474.4,24ec4a1dd628
AI4,20,59407.9,24ec4a1dd628
AI5,20,59341.3,24ec4a1dd628
AI6,20,59427.8,24ec4a1dd628
AI7,20,59705.9,24ec4a1dd628
AI0,50,59654.2,24ec4a1dd628
AI1,50,59665.4,24ec4a1dd628
AI2,50,59404.7,24ec4a1dd628
AI3,50,59397.3,24ec4a1dd628
AI4,50,59455.5,24ec4a1dd628
AI5,50,59461.2,24ec4a1dd628
AI6,50,59425.8,24ec4a1dd628
AI7,50,59693.5,24ec4a1dd628
AI0,100,59684.8,24ec4a1dd628
AI1,100,59671.7,24ec4a1dd628
AI2,100,59431.9,24ec4a1dd628
AI3,100,59438.7,24ec4a1dd628
AI4,100,59456.8,24ec4a1dd628
AI5,100,59482.8,24ec4a1dd628
AI6,100,59426.4,24ec4a1dd628
AI7,100,59684.6,24ec4a1dd628
AI0,200,59673.9,24ec4a1dd628
AI1,200,59666.3,24ec4a1dd628
AI2,200,59457.8,24ec4a1dd628
AI3,200,59453.6,24ec4a1dd628
AI4,200,59433.9,24ec4a1dd628
AI5,200,59442.8,24ec4a1dd628
AI6,200,59467.5,24ec4a1dd628
AI7,200,59667.8,24ec4a1dd628
AI0,500,59679.0,24ec4a1dd628
AI1,500,59674.9,24ec4a1dd628
AI2,500,59446.8,24ec4a1dd628
AI3,500,59434.7,24ec4a1dd628
AI4,500,59419.4,24ec4a1dd628
AI5,500,59454.5,24ec4a1dd628
AI6,500,59432.3,24ec4a1dd628
AI7,500,59678.7,24ec4a1dd628
AI0,1000,59669.4,24ec4a1dd628
AI1,1000,59682.3,24ec4a1dd628
AI2,1000,59444.5,24ec4a1dd628
AI3,1000,59435.2,24ec4a1dd628
AI4,1000,59442.9,24ec4a1dd628
AI5,1000,59453.7,24ec4a1dd628
AI6,1000,59431.0,24ec4a1dd628
AI7,1000,59668.9,24ec4a1dd628
AI0,2000,59664.0,24ec4a1dd628
AI1,2000,59676.3,24ec4a1dd628
AI2,2000,59434.6,24ec4a1dd628
AI3,2000,59432.8,24ec4a1dd628
AI4,2000,59430.8,24ec4a1dd628
AI5,2000,59450.7,24ec4a1dd628
AI6,2000,59432.8,24ec4a1dd628
AI7,2000,59674.4,24ec4a1dd628
AI0,1,59597.0,24ec4a1dd628
AI1,1,59557.0,24ec4a1dd628
AI2,1,59438.0,24ec4a1dd628
AI3,1,59577.0,24ec4a1dd628
AI4,1,59041.0,24ec4a1dd628
AI5,1,59259.0,24ec4a1dd628
AI6,1,59299.0,24ec4a1dd628
AI7,1,59775.0,24ec4a1dd628
AI0,10,59692.0,24ec4a1dd628
AI1,10,59668.2,24ec4a1dd628
AI2,10,59324.4,24ec4a1dd628
AI3,10,59517.1,24ec4a1dd628
AI4,10,59535.1,24ec4a1dd628
AI5,10,59405.9,24ec4a1dd628
AI6,10,59435.8,24ec4a1dd628
AI7,10,59676.1,24ec4a1dd628
AI0,20,59685.9,24ec4a1dd628
AI1,20,59639.3,24ec4a1dd628
AI2,20,59554.8,24ec4a1dd628
AI3,20,59428.8,24ec4a1dd628
AI4,20,59523.3,24ec4a1dd628
AI5,20,59438.6,24ec4a1dd628
AI6,20,59403.9,24ec4a1dd628
AI7,20,59672.0,24ec4a1dd628
AI0,50,59637.0,24ec4a1dd628
AI1,50,59664.9,24ec4a1dd628
AI2,50,59416.1,24ec4a1dd628
AI3,50,59476.7,24ec4a1dd628
AI4,50,59397.5,24ec4a1dd628
AI5,50,59477.3,24ec4a1dd628
AI6,50,59476.6,24ec4a1dd628
AI7,50,59649.4,24ec4a1dd628
AI0,100,59651.4,24ec4a1dd628
AI1,100,59662.7,24ec4a1dd628
AI2,100,59429.4,24ec4a1dd628
AI3,100,59467.1,24ec4a1dd628
AI4,100,59393.4,24ec4a1dd628
AI5,100,59470.7,24ec4a1dd628
AI6,100,59445.0,24ec4a1dd628
AI7,100,59664.9,24ec4a1dd628
AI0,200,59697.4,24ec4a1dd628
AI1,200,59671.3,24ec4a1dd628
AI2,200,59439.0,24ec4a1dd628
AI3,200,59417.8,24ec4a1dd628
AI4,200,59458.9,24ec4a1dd628
AI5,200,59460.4,24ec4a1dd628
AI6,200,59438.4,24ec4a1dd628
AI7,200,59673.5,24ec4a1dd628
AI0,500,59681.7,24ec4a1dd628
AI1,500,59675.0,24ec4a1dd628
AI2,500,59434.8,24ec4a1dd628
AI3,500,59440.4,24ec4a1dd628
AI4,500,59430.9,24ec4a1dd628
AI5,500,59455.4,24ec4a1dd628
AI6,500,59438.3,24ec4a1dd628
AI7,500,59667.7,24ec4a1dd628
AI0,1000,59677.8,24ec4a1dd628
AI1,1000,59672.1,24ec4a1dd628
AI2,1000,59432.5,24ec4a1dd628
AI3,1000,59435.7,24ec4a1dd628
AI4,1000,59441.8,24ec4a1dd628
AI5,1000,59458.2,24ec4a1dd628
AI6,1000,59434.4,24ec4a1dd628
AI7,1000,59668.1,24ec4a1dd628
AI0,2000,59669.5,24ec4a1dd628
AI1,2000,59673.5,24ec4a1dd628
AI2,2000,59441.5,24ec4a1dd628
AI3,2000,59435.0,24ec4a1dd628
AI4,2000,59439.7,24ec4a1dd628
AI5,2000,59457.7,24ec4a1dd628
AI6,2000,59433.9,24ec4a1dd628
AI7,2000,59664.1,24ec4a1dd628
AI0,1,59656.0,24ec4a1dd628
AI1,1,59597.0,24ec4a1dd628
AI2,1,59656.0,24ec4a1dd628
AI3,1,59279.0,24ec4a1dd628
AI4,1,59875.0,24ec4a1dd628
AI5,1,59418.0,24ec4a1dd628
AI6,1,59438.0,24ec4a1dd628
AI7,1,59696.0,24ec4a1dd628
AI0,10,59658.1,24ec4a1dd628
