QTPy channel,Samples averaged,ADC code,QTPy identifier
AI7,500,2966.61,24ec4a1dd628
AI0,1000,2971.96,24ec4a1dd628
AI1,1000,2969.96,24ec4a1dd628
AI2,1000,2567.38,24ec4a1dd628
AI3,1000,2566.1,24ec4a1dd628
AI4,1000,2581.47,24ec4a1dd628
AI5,1000,2581.26,24ec4a1dd628
AI6,1000,2577.53,24ec4a1dd628
AI7,1000,2966.61,24ec4a1dd628
AI0,2000,2975.22,24ec4a1dd628
AI1,2000,2976.7,24ec4a1dd628
AI2,2000,2567.62,24ec4a1dd628
AI3,2000,2575.83,24ec4a1dd628
AI4,2000,2571.48,24ec4a1dd628
AI5,2000,2584.36,24ec4a1dd628
AI6,2000,2588.95,24ec4a1dd628
AI7,2000,2972.16,24ec4a1dd628
AI0,1,2998.0,24ec4a1dd628
AI1,1,2939.0,24ec4a1dd628
AI2,1,2204.0,24ec4a1dd628
AI3,1,2601.0,24ec4a1dd628
AI4,1,2502.0,24ec4a1dd628
AI5,1,2442.0,24ec4a1dd628
AI6,1,2800.0,24ec4a1dd628
AI7,1,2800.0,24ec4a1dd628
AI0,10,2988.4,24ec4a1dd628
AI1,10,2980.4,24ec4a1dd628
AI2,10,2588.9,24ec4a1dd628
AI3,10,2597.1,24ec4a1dd628
AI4,10,2497.8,24ec4a1dd628
AI5,10,2571.2,24ec4a1dd628
AI6,10,2577.2,24ec4a1dd628
AI7,10,3000.4,24ec4a1dd628
AI0,20,2961.65,24ec4a1dd628
AI1,20,2984.4,24ec4a1dd628
AI2,20,2588.05,24ec4a1dd628
AI3,20,2597.05,24ec4a1dd628
AI4,20,2590.05,24ec4a1dd628
AI5,20,2549.4,24ec4a1dd628
AI6,20,2582.05,24ec4a1dd628
AI7,20,2933.75,24ec4a1dd628
AI0,50,2984.06,24ec4a1dd628
AI1,50,2968.96,24ec4a1dd628
AI2,50,2550.54,24ec4a1dd628
AI3,50,2572.84,24ec4a1dd628
AI4,50,2569.16,24ec4a1dd628
AI5,50,2577.16,24ec4a1dd628
AI6,50,2576.38,24ec4a1dd628
AI7,50,2972.46,24ec4a1dd628
AI0,100,2968.0,24ec4a1dd628
AI1,100,2987.43,24ec4a1dd628
AI2,100,2547.94,24ec4a1dd628
AI3,100,2567.24,24ec4a1dd628
AI4,100,2564.87,24ec4a1dd628
AI5,100,2560.69,24ec4a1dd628
AI6,100,2603.9,24ec4a1dd628
AI7,100,2963.77,24ec4a1dd628
AI0,200,2966.68,24ec4a1dd628
AI1,200,2967.94,24ec4a1dd628
AI2,200,2570.0,24ec4a1dd628
AI3,200,2585.09,24ec4a1dd628
AI4,200,2583.22,24ec4a1dd628
AI5,200,2590.67,24ec4a1dd628
AI6,200,2586.07,24ec4a1dd628
AI7,200,2962.19,24ec4a1dd628
AI0,500,2972.67,24ec4a1dd628
AI1,500,2972.31,24ec4a1dd628
AI2,500,2554.21,24ec4a1dd628
AI3,500,2572.2,24ec4a1dd628
AI4,500,2584.9,24ec4a1dd628
AI5,500,2570.27,24ec4a1dd628
AI6,500,2587.25,24ec4a1dd628
AI7,500,2973.8,24ec4a1dd628
AI0,1000,2974.0,24ec4a1dd628
AI1,1000,2975.49,24ec4a1dd628
AI2,1000,2561.67,24ec4a1dd628
AI3,1000,2570.26,24ec4a1dd628
AI4,1000,2590.32,24ec4a1dd628
AI5,1000,2577.64,24ec4a1dd628
AI6,1000,2589.06,24ec4a1dd628
AI7,1000,2969.68,24ec4a1dd628
AI0,2000,2974.84,24ec4a1dd628
AI1,2000,2973.31,24ec4a1dd628
AI2,2000,2567.77,24ec4a1dd628
AI3,2000,2574.28,24ec4a1dd628
AI4,2000,2582.95,24ec4a1dd628
AI5,2000,2580.25,24ec4a1dd628
AI6,2000,2583.85,24ec4a1dd628
AI7,2000,2975.1,24ec4a1dd628
AI0,1,2978.0,24ec4a1dd628
AI1,1,3058.0,24ec4a1dd628
AI2,1,2184.0,24ec4a1dd628
AI3,1,2502.0,24ec4a1dd628
AI4,1,2641.0,24ec4a1dd628
AI5,1,2581.0,24ec4a1dd628
AI6,1,2641.0,24ec4a1dd628
AI7,1,2919.0,24ec4a1dd628
AI0,10,3002.3,24ec4a1dd628
AI1,10,2986.3,24ec4a1dd628
AI2,10,2587.0,24ec4a1dd628
AI3,10,2604.9,24ec4a1dd628
AI4,10,2505.8,24ec4a1dd628
AI5,10,2503.7,24ec4a1dd628
AI6,10,2595.0,24ec4a1dd628
AI7,10,2932.9,24ec4a1dd628
AI0,20,3009.25,24ec4a1dd628
AI1,20,2963.4,24ec4a1dd628
AI2,20,2604.95,24ec4a1dd628
AI3,20,2570.25,24ec4a1dd628
AI4,20,2539.35,24ec4a1dd628
AI5,20,2572.15,24ec4a1dd628
AI6,20,2562.2,24ec4a1dd628
AI7,20,2926.8,24ec4a1dd628
AI0,50,3003.08,24ec4a1dd628
AI1,50,2962.62,24ec4a1dd628
AI2,50,2557.32,24ec4a1dd628
AI3,50,2575.16,24ec4a1dd628
AI4,50,2594.22,24ec4a1dd628
AI5,50,2566.86,24ec4a1dd628
AI6,50,2577.2,24ec4a1dd628
AI7,50,2959.84,24ec4a1dd628
AI0,100,2958.55,24ec4a1dd628
AI1,100,2966.34,24ec4a1dd628
AI2,100,2551.5,24ec4a1dd628
AI3,100,2584.74,24ec4a1dd628
AI4,100,2592.92,24ec4a1dd628
AI5,100,2599.43,24ec4a1dd628
AI6,100,2577.35,24ec4a1dd628
AI7,100,2974.27,24ec4a1dd628
AI0,200,2973.31,24ec4a1dd628
AI1,200,2980.56,24ec4a1dd628
AI2,200,2548.06,24ec4a1dd628
AI3,200,2559.5,24ec4a1dd628
AI4,200,2577.54,24ec4a1dd628
AI5,200,2586.68,24ec4a1dd628
AI6,200,2580.23,24ec4a1dd628
AI7,200,2983.52,24ec4a1dd628
AI0,500,2970.55,24ec4a1dd628
AI1,500,2976.76,24ec4a1dd628
AI2,500,2564.95,24ec4a1dd628
AI3,500,2577.47,24ec4a1dd628
AI4,500,2578.47,24ec4a1dd628
AI5,500,2583.02,24ec4a1dd628
AI6,500,2584.18,24ec4a1dd628
AI7,500,2973.96,24ec4a1dd628
AI0,1000,2967.56,24ec4a1dd628
AI1,1000,2970.45,24ec4a1dd628
AI2,1000,2552.84,24ec4a1dd628
AI3,1000,2573.76,24ec4a1dd628
AI4,1000,2583.27,24ec4a1dd628
AI5,1000,2580.39,24ec4a1dd628
AI6,1000,2586.73,24ec4a1dd628
AI7,1000,2976.49,24ec4a1dd628
AI0,2000,2976.26,24ec4a1dd628
AI1,2000,2976.37,24ec4a1dd628
AI2,2000,2563.65,24ec4a1dd628
AI3,2000,2574.06,24ec4a1dd628
AI4,2000,2571.62,24ec4a1dd628
AI5,2000,2574.1,24ec4a1dd628
AI6,2000,2580.71,24ec4a1dd628
AI7,2000,2972.94,24ec4a1dd628
AI0,1,2959.0,24ec4a1dd628
AI1,1,2978.0,24ec4a1dd628
AI2,1,2581.0,24ec4a1dd628
AI3,1,2641.0,24ec4a1dd628
AI4,1,2581.0,24ec4a1dd628
AI5,1,2581.0,24ec4a1dd628
AI6,1,2442.0,24ec4a1dd628
AI7,1,2939.0,24ec4a1dd628
AI0,10,3002.4,24ec4a1dd628
AI1,10,3002.3,24ec4a1dd628
AI2,10,2587.3,24ec4a1dd628
AI3,10,2561.2,24ec4a1dd628
AI4,10,2543.5,24ec4a1dd628
AI5,10,2547.4,24ec4a1dd628
AI6,10,2430.3,24ec4a1dd628
AI7,10,2976.4,24ec4a1dd628
AI0,20,2966.5,24ec4a1dd628
AI1,20,2961.5,24ec4a1dd628
AI2,20,2604.95,24ec4a1dd628
AI3,20,2542.35,24ec4a1dd628
AI4,20,2618.85,24ec4a1dd628
AI5,20,2607.95,24ec4a1dd628
AI6,20,2556.35,24ec4a1dd628
AI7,20,2958.75,24ec4a1dd628
AI0,50,2975.3,24ec4a1dd628
AI1,50,2994.82,24ec4a1dd628
AI2,50,2528.68,24ec4a1dd628
AI3,50,2561.3,24ec4a1dd628
AI4,50,2608.92,24ec4a1dd628
AI5,50,2575.58,24ec4a1dd628
AI6,50,2570.82,24ec4a1dd628
AI7,50,2963.42,24ec4a1dd628
AI0,100,2983.24,24ec4a1dd628
AI1,100,2973.93,24ec4a1dd628
AI2,100,2561.04,24ec4a1dd628
AI3,100,2563.28,24ec4a1dd628
AI4,100,2574.75,24ec4a1dd628
AI5,100,2598.03,24ec4a1dd628
AI6,100,2590.85,24ec4a1dd628
AI7,100,2972.66,24ec4a1dd628
AI0,200,2985.72,24ec4a1dd628
AI1,200,2974.84,24ec4a1dd628
AI2,200,2572.69,24ec4a1dd628
AI3,200,2572.09,24ec4a1dd628
AI4,200,2571.86,24ec4a1dd628
AI5,200,2557.42,24ec4a1dd628
AI6,200,2575.27,24ec4a1dd628
AI7,200,2963.42,24ec4a1dd628
AI0,500,2966.77,24ec4a1dd628
AI1,500,2973.99,24ec4a1dd628
AI2,500,2562.61,24ec4a1dd628
AI3,500,2564.04,24ec4a1dd628
AI4,500,2575.62,24ec4a1dd628
AI5,500,2580.25,24ec4a1dd628
AI6,500,2574.09,24ec4a1dd628
AI7,500,2968.38,24ec4a1dd628
AI0,1000,2974.72,24ec4a1dd628
AI1,1000,2973.43,24ec4a1dd628
AI2,1000,2566.42,24ec4a1dd628
AI3,1000,2569.81,24ec4a1dd628
AI4,1000,2575.7,24ec4a1dd628
AI5,1000,2574.26,24ec4a1dd628
AI6,1000,2584.55,24ec4a1dd628
AI7,1000,2972.08,24ec4a1dd628
AI0,2000,2972.43,24ec4a1dd628
AI1,2000,2977.51,24ec4a1dd628
AI2,2000,2567.43,24ec4a1dd628
AI3,2000,2566.88,24ec4a1dd628
AI4,2000,2574.88,24ec4a1dd628
AI5,2000,2576.92,24ec4a1dd628
AI6,2000,2587.62,24ec4a1dd628
AI7,2000,2971.16,24ec4a1dd628
AI0,1,2998.0,24ec4a1dd628
AI1,1,3098.0,24ec4a1dd628
AI2,1,2502.0,24ec4a1dd628
AI3,1,2522.0,24ec4a1dd628
AI4,1,2601.0,24ec4a1dd628
AI5,1,2641.0,24ec4a1dd628
AI6,1,2621.0,24ec4a1dd628
AI7,1,2879.0,24ec4a1dd628
AI0,10,2920.7,24ec4a1dd628
AI1,10,2970.7,24ec4a1dd628
AI2,10,2577.1,24ec4a1dd628
AI3,10,2573.0,24ec4a1dd628
AI4,10,2648.6,24ec4a1dd628
AI5,10,2569.1,24ec4a1dd628
AI6,10,2569.3,24ec4a1dd628
AI7,10,2865.2,24ec4a1dd628
AI0,20,2979.4,24ec4a1dd628
AI1,20,2959.65,24ec4a1dd628
AI2,20,2565.35,24ec4a1dd628
AI3,20,2532.5,24ec4a1dd628
AI4,20,2606.9,24ec4a1dd628
AI5,20,2532.45,24ec4a1dd628
AI6,20,2568.25,24ec4a1dd628
AI7,20,3004.3,24ec4a1dd628
AI0,50,2986.3,24ec4a1dd628
AI1,50,2939.16,24ec4a1dd628
AI2,50,2586.26,24ec4a1dd628
AI3,50,2594.2,24ec4a1dd628
AI4,50,2532.2,24ec4a1dd628
AI5,50,2577.5,24ec4a1dd628
AI6,50,2577.2,24ec4a1dd628
AI7,50,2958.64,24ec4a1dd628
AI0,100,2987.42,24ec4a1dd628
AI1,100,2954.45,24ec4a1dd628
AI2,100,2556.68,24ec4a1dd628
AI3,100,2565.03,24ec4a1dd628
AI4,100,2589.06,24ec4a1dd628
AI5,100,2582.95,24ec4a1dd628
AI6,100,2611.82,24ec4a1dd628
AI7,100,2960.17,24ec4a1dd628
AI0,200,2975.03,24ec4a1dd628
AI1,200,2973.29,24ec4a1dd628
AI2,200,2571.3,24ec4a1dd628
AI3,200,2565.26,24ec4a1dd628
AI4,200,2584.97,24ec4a1dd628
AI5,200,2590.39,24ec4a1dd628
AI6,200,2579.75,24ec4a1dd628
AI7,200,2971.67,24ec4a1dd628
AI0,500,2972.34,24ec4a1dd628
AI1,500,2976.08,24ec4a1dd628
AI2,500,2570.87,24ec4a1dd628
AI3,500,2572.48,24ec4a1dd628
AI4,500,2569.82,24ec4a1dd628
AI5,500,2579.04,24ec4a1dd628
AI6,500,2585.37,24ec4a1dd628
AI7,500,2976.85,24ec4a1dd628
AI0,1000,2974.03,24ec4a1dd628
AI1,1000,2971.45,24ec4a1dd628
AI2,1000,2574.1,24ec4a1dd628
AI3,1000,2574.2,24ec4a1dd628
AI4,1000,2582.44,24ec4a1dd628
AI5,1000,2583.58,24ec4a1dd628
AI6,1000,2588.22,24ec4a1dd628
AI7,1000,2976.67,24ec4a1dd628
AI0,2000,2974.92,24ec4a1dd628
AI1,2000,2972.12,24ec4a1dd628
AI2,2000,2569.12,24ec4a1dd628
AI3,2000,2571.74,24ec4a1dd628
AI4,2000,2572.76,24ec4a1dd628
AI5,2000,2579.28,24ec4a1dd628
AI6,2000,2588.84,24ec4a1dd628
AI7,2000,2973.99,24ec4a1dd628
AI0,1,2899.0,24ec4a1dd628
AI1,1,2939.0,24ec4a1dd628
AI2,1,2383.0,24ec4a1dd628
AI3,1,2720.0,24ec4a1dd628
AI4,1,2740.0,24ec4a1dd628
AI5,1,2621.0,24ec4a1dd628
AI6,1,2581.0,24ec4a1dd628
AI7,1,2978.0,24ec4a1dd628
AI0,10,2950.7,24ec4a1dd628
AI1,10,2960.7,24ec4a1dd628
AI2,10,2521.5,24ec4a1dd628
AI3,10,2598.9,24ec4a1dd628
AI4,10,2553.4,24ec4a1dd628
AI5,10,2557.4,24ec4a1dd628
AI6,10,2676.4,24ec4a1dd628
AI7,10,2962.5,24ec4a1dd628
AI0,20,2980.45,24ec4a1dd628
AI1,20,2985.45,24ec4a1dd628
AI2,20,2578.05,24ec4a1dd628
AI3,20,2587.15,24ec4a1dd628
AI4,20,2580.25,24ec4a1dd628
AI5,20,2570.2,24ec4a1dd628
AI6,20,2549.4,24ec4a1dd628
AI7,20,2952.55,24ec4a1dd628
AI0,50,2952.62,24ec4a1dd628
AI1,50,2981.26,24ec4a1dd628
AI2,50,2593.04,24ec4a1dd628
AI3,50,2587.1,24ec4a1dd628
AI4,50,2577.96,24ec4a1dd628
AI5,50,2614.48,24ec4a1dd628
AI6,50,2556.58,24ec4a1dd628
AI7,50,2963.32,24ec4a1dd628
AI0,100,2970.36,24ec4a1dd628
AI1,100,2982.23,24ec4a1dd628
AI2,100,2582.73,24ec4a1dd628
AI3,100,2545.15,24ec4a1dd628
AI4,100,2578.7,24ec4a1dd628
AI5,100,2589.44,24ec4a1dd628
AI6,100,2610.15,24ec4a1dd628
AI7,100,2981.64,24ec4a1dd628
AI0,200,2972.41,24ec4a1dd628
AI1,200,2965.3,24ec4a1dd628
AI2,200,2555.6,24ec4a1dd628
AI3,200,2572.98,24ec4a1dd628
AI4,200,2564.55,24ec4a1dd628
AI5,200,2593.43,24ec4a1dd628
AI6,200,2580.32,24ec4a1dd628
AI7,200,2963.43,24ec4a1dd628
AI0,500,2962.88,24ec4a1dd628
AI1,500,2968.49,24ec4a1dd628
AI2,500,2569.37,24ec4a1dd628
AI3,500,2576.61,24ec4a1dd628
AI4,500,2584.69,24ec4a1dd628
AI5,500,2576.29,24ec4a1dd628
AI6,500,2582.14,24ec4a1dd628
AI7,500,2972.3,24ec4a1dd628
AI0,1000,2971.87,24ec4a1dd628
AI1,1000,2972.08,24ec4a1dd628
AI2,1000,2564.7,24ec4a1dd628
AI3,1000,2566.55,24ec4a1dd628
AI4,1000,2571.91,24ec4a1dd628
AI5,1000,2577.54,24ec4a1dd628
AI6,1000,2584.94,24ec4a1dd628
AI7,1000,2976.04,24ec4a1dd628
AI0,2000,2972.27,24ec4a1dd628
AI1,2000,2974.04,24ec4a1dd628
AI2,2000,2573.24,24ec4a1dd628
AI3,2000,2575.63,24ec4a1dd628
AI4,2000,2577.07,24ec4a1dd628
AI5,2000,2580.71,24ec4a1dd628
AI6,2000,2580.82,24ec4a1dd628
AI7,2000,2973.41,24ec4a1dd628
AI0,1,2978.0,24ec4a1dd628
AI1,1,3117.0,24ec4a1dd628
AI2,1,2621.0,24ec4a1dd628
AI3,1,2700.0,24ec4a1dd628
AI4,1,2601.0,24ec4a1dd628
AI5,1,2561.0,24ec4a1dd628
AI6,1,2601.0,24ec4a1dd628
AI7,1,2899.0,24ec4a1dd628
AI0,10,2962.7,24ec4a1dd628
AI1,10,2988.4,24ec4a1dd628
AI2,10,2450.2,24ec4a1dd628
AI3,10,2535.5,24ec4a1dd628
AI4,10,2485.8,24ec4a1dd628
AI5,10,2610.8,24ec4a1dd628
AI6,10,2599.2,24ec4a1dd628
AI7,10,2988.3,24ec4a1dd628
AI0,20,3002.25,24ec4a1dd628
AI1,20,3003.35,24ec4a1dd628
AI2,20,2531.55,24ec4a1dd628
AI3,20,2464.0,24ec4a1dd628
AI4,20,2598.0,24ec4a1dd628
AI5,20,2621.95,24ec4a1dd628
AI6,20,2545.4,24ec4a1dd628
AI7,20,2977.5,24ec4a1dd628
AI0,50,2986.82,24ec4a1dd628
AI1,50,2969.28,24ec4a1dd628
AI2,50,2590.66,24ec4a1dd628
AI3,50,2587.04,24ec4a1dd628
AI4,50,2553.34,24ec4a1dd628
AI5,50,2585.1,24ec4a1dd628
AI6,50,2567.2,24ec4a1dd628
AI7,50,2986.38,24ec4a1dd628
AI0,100,2968.15,24ec4a1dd628
AI1,100,2977.7,24ec4a1dd628
AI2,100,2593.25,24ec4a1dd628
AI3,100,2583.55,24ec4a1dd628
AI4,100,2570.8,24ec4a1dd628
AI5,100,2568.6,24ec4a1dd628
AI6,100,2592.62,24ec4a1dd628
AI7,100,2971.31,24ec4a1dd628
AI0,200,2983.64,24ec4a1dd628
AI1,200,2961.88,24ec4a1dd628
AI2,200,2565.75,24ec4a1dd628
AI3,200,2553.43,24ec4a1dd628
AI4,200,2582.12,24ec4a1dd628
AI5,200,2572.59,24ec4a1dd628
AI6,200,2592.43,24ec4a1dd628
AI7,200,2963.88,24ec4a1dd628
AI0,500,2967.01,24ec4a1dd628
AI1,500,2970.56,24ec4a1dd628
AI2,500,2561.0,24ec4a1dd628
AI3,500,2560.19,24ec4a1dd628
AI4,500,2562.6,24ec4a1dd628
AI5,500,2575.83,24ec4a1dd628
AI6,500,2582.81,24ec4a1dd628
AI7,500,2978.43,24ec4a1dd628
AI0,1000,2977.28,24ec4a1dd628
AI1,1000,2978.3,24ec4a1dd628
AI2,1000,2570.11,24ec4a1dd628
AI3,1000,2573.95,24ec4a1dd628
AI4,1000,2572.27,24ec4a1dd628
AI5,1000,2583.25,24ec4a1dd628
AI6,1000,2582.68,24ec4a1dd628
AI7,1000,2979.07,24ec4a1dd628
AI0,2000,2979.21,24ec4a1dd628
AI1,2000,2973.28,24ec4a1dd628
AI2,2000,2565.52,24ec4a1dd628
AI3,2000,2578.46,24ec4a1dd628
AI4,2000,2578.31,24ec4a1dd628
AI5,2000,2584.23,24ec4a1dd628
AI6,2000,2584.32,24ec4a1dd628
AI7,2000,2969.84,24ec4a1dd628
AI0,1,2978.0,24ec4a1dd628
AI1,1,2899.0,24ec4a1dd628
AI2,1,2541.0,24ec4a1dd628
AI3,1,2561.0,24ec4a1dd628
AI4,1,2760.0,24ec4a1dd628
AI5,1,2462.0,24ec4a1dd628
AI6,1,3018.0,24ec4a1dd628
AI7,1,3098.0,24ec4a1dd628
AI0,10,2889.2,24ec4a1dd628
